ticker,code,date,summary_gpt,sentiment_gpt,category_gpt,url
M&MFIN,532720,2025-04-23,"Mahindra & Mahindra Financial Services Ltd. announced reaffirmed credit ratings from CRISIL for various instruments, including AAA/Stable for long-term debt and A1+ for short-term debt, with some ratings withdrawn due to redemption. The ratings reaffirmation indicates continued strong creditworthiness and stability of the company's debt profile.",20,credit_rating,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7cce3dd8-3b35-4f01-86fd-77f4df4294f7.pdf
M&MFIN,532720,2025-04-23,"The company has announced a record date of 15th July 2025 for the dividend payment of Rs. 6.50 per share, contingent upon approval at the upcoming AGM on 22nd July 2025. This follows the board's earlier recommendation for the dividend for the financial year ended 31st March 2025.",20,dividends,https://www.bseindia.com/xml-data/corpfiling/AttachLive/42ea3471-babd-461b-a98d-99123310368a.pdf
M&MFIN,532720,2025-04-23,"Mahindra & Mahindra Financial Services Limited announced the publication of its audited financial statements for FY 2024-25 in newspapers, complying with SEBI regulations, with details available on their website. The financial results have also been uploaded online for investor access.",10,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachLive/070e135c-2e62-40cb-8ad4-87a373848cea.pdf
M&MFIN,532720,2025-04-22,"The filings include Mahindra & Mahindra Financial Services Limited's revised financial results for FY 2024-25 due to an inadvertent error, along with the approval of a dividend of Rs. 6.50 per share for the same period, as announced in their Board meeting held on April 22, 2025.",20,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e47ccabc-4f9f-40e7-8198-2f3057342cd9.pdf
M&MFIN,532720,2025-04-22,"The filings include Mahindra & Mahindra Financial Services Limited's revised financial results for FY 2024-25, along with the approval of a dividend of Rs. 6.50 per share and details of the Board meeting outcomes. The company also confirmed the unmodified audit reports and the appointment of company secretaries, indicating compliance and positive financial disclosures.",20,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7d35c6f2-90e0-4d19-ac75-bdb2e93ecb3d.pdf
M&MFIN,532720,2025-04-22,"The filing informs that Mahindra & Mahindra Financial Services Limited has uploaded the audio recording of its earnings conference call for Q4 and FY2025, held on April 22, 2025, to its official website as per regulatory requirements.",0,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachHis/cde75f1c-2724-41c6-9ca2-888191cd61ee.pdf
M&MFIN,532720,2025-04-22,"Mahindra & Mahindra Financial Services Limited reported a 33% increase in Profit After Tax for FY25, with a 17% growth in its loan book and stable asset quality. The company also proposed a final dividend of Rs. 6.50 per share, reflecting confidence in its financial position.",20,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachHis/97aa9f98-0fe6-4d09-a30a-5f4868198101.pdf
M&MFIN,532720,2025-04-22,"The company has announced the elevation of Mr. ShivKumar N V to Chief Business Officer - Small & Medium Enterprises, effective from May 1, 2025, as part of its management restructuring. This change highlights a focus on expanding and diversifying its SME business segment.",20,management_change,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5e0e13f4-27bc-40a0-9bf6-8fdeaf6e94a8.pdf
M&MFIN,532720,2025-04-22,"Mahindra & Mahindra Financial Services Limited has appointed M/s. Makarand M. Joshi & Co. as its new secretarial auditor, replacing M/s. KSR & Co., with the change effective from April 22, 2025, pending shareholder approval at the upcoming AGM. The new appointment is for a five-year term from April 23, 2025, to April 2029, to conduct secretarial audits and related services.",0,regulatory_update,https://www.bseindia.com/xml-data/corpfiling/AttachHis/1e2fc9c6-e714-43e0-9b03-f510ac3252b8.pdf
M&MFIN,532720,2025-04-22,"The company has approved the re-appointment of Dr. Rebecca Nugent as an Independent Director for a second term of five years, subject to shareholder approval, with the re-appointment effective from March 2026. This disclosure details the appointment process, her profile, and the regulatory compliance involved.",10,corporate_governance,https://www.bseindia.com/xml-data/corpfiling/AttachHis/77250f6d-96b9-40ba-8461-9998decf6fc3.pdf
M&MFIN,532720,2025-04-22,"Mahindra & Mahindra Financial Services Ltd. announced its audited financial results for FY 2024-25, recommended a dividend of Rs. 6.50 per share, and approved an increase in borrowing limits to Rs. 1,50,000 crore, along with other financial and operational disclosures. The company also confirmed the unmodified audit opinions and outlined plans for fund-raising through NCDs.",30,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachLive/f9fbabcb-cef7-4b18-9c2e-3f7693c73cc4.pdf
M&MFIN,532720,2025-04-22,"Mahindra & Mahindra Financial Services Ltd. announced its audited financial results for FY 2024-25, along with a proposed dividend of Rs. 6.50 per share, subject to shareholder approval, and increased its borrowing limit to Rs. 1,50,000 crore. The company also confirmed the utilization of proceeds from recent NCD issuances and received approval for various financial and operational measures.",30,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d7e2c5c7-47a8-4941-a684-ce80f015ac10.pdf
M&MFIN,532720,2025-04-22,"Mahindra & Mahindra Financial Services Ltd. announced its audited financial results for FY 2024-25, along with a proposed dividend of Rs. 6.50 per share, subject to shareholder approval, and increased its borrowing limit to Rs. 1,50,000 crore. The company also confirmed the utilization of proceeds from recent NCD issuances and received approval for various financial and operational measures.",30,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachHis/11fc3971-f904-48d9-861e-e6b74182e80a.pdf
M&MFIN,532720,2025-04-22,"Mahindra & Mahindra Financial Services Limited reported a 33% increase in Profit After Tax for FY25, with a 17% growth in its loan book and steady asset quality. The company also announced a final dividend of Rs. 6.50 per share, reflecting confidence in its financial stability.",20,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d7a73756-3a54-4a90-9b21-8544c280ca6b.pdf
M&MFIN,532720,2025-04-22,"Mahindra & Mahindra Financial Services reported a 2% YoY increase in AUM to Rs 15,530 crores and a 33% YoY rise in PAT to Rs 2,345 crores for FY25, with improved asset quality and disbursement growth. The company highlighted operational efficiencies and digital initiatives during the earnings presentation for the quarter ending March 2025.",20,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachLive/89d36f48-32a5-4455-8200-a8f89a523c38.pdf
M&MFIN,532720,2025-04-22,"Mahindra & Mahindra Financial Services Limited announced its audited financial results for FY 2024-25, recommended a dividend of Rs. 6.50 per share, and approved an increase in borrowing limits from Rs. 1,30,000 crore to Rs. 1,50,000 crore, along with other corporate approvals.",20,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachHis/03c78fdc-3ae5-4239-9a1e-a938adfcdd04.pdf
